iso3,year,anc1_coverage,anc4_coverage,contraception,hospital_beds_per1000,ifd_coverage,ldi_pc,sanitation,tfr,water,gdp_pc,sdi,hexp_pc,hexp_frac_ooc,universal_coverage,education
ECU,2004,0.921450506,0.80897538,0.395069421,1.537879411,0.894372781,6898.5029,0.999,2.471646321,0.8812797,7556.9902,0.574941135,364.4466248,0.667224045,0.544322545,8.391790329
ECU,2006,0.929754309,0.837266218,0.402564365,1.544870607,0.880728414,7365.9316,0.999,2.43132295,0.906446435,8306.709,0.584563543,384.9975586,0.614378853,0.555082958,8.577765345
PER,1973,NA,NA,NA,NA,NA,5512.5029,NA,6.647398869,NA,5845.7534,0.362181246,NA,NA,NA,5.262581178
PER,1982,0.539883674,0.401901887,0.160318014,1.473583403,0.360731156,6130.5596,0.736491105,5.131603507,0.644600321,6222.6294,0.450069247,151.7664779,0.412406134,0.392610004,6.331075496
PER,2012,0.960053146,0.919178113,0.361699233,1.51978479,0.876431061,9093.0938,0.999,3.131029613,0.858496175,10560.092,0.60998879,592.3872681,0.364786186,0.632038155,9.393500573
PER,2011,0.956412438,0.913490875,0.354955712,1.501972984,0.860098511,8614.8936,0.999,3.076677709,0.850835708,10138.194,0.606123656,464.1180725,0.389087334,0.626971002,9.30843466
PER,1974,NA,NA,NA,NA,NA,5645.9521,NA,6.601800565,NA,6116.7358,0.364941617,NA,NA,NA,5.37473792
PER,1972,NA,NA,NA,NA,NA,5408.084,NA,6.719285811,NA,5613.8115,0.358030664,NA,NA,NA,5.152053297
PER,1985,0.56927355,0.45418465,0.169366434,1.463049561,0.451473683,5937.1777,0.782694173,4.721675546,0.682555214,5767.2246,0.470919832,169.8293106,0.407016575,0.402190614,6.70131522
PER,1983,0.544632548,0.419420458,0.163291541,1.468739453,0.394518833,6043.3345,0.754490354,4.945835135,0.656561874,5611.375,0.458249293,157.5631976,0.410607212,0.395765326,6.454331721
PER,2013,0.963921299,0.925608721,0.366529382,1.536162332,0.891272878,9565.002,0.999,3.135639012,0.865175361,10968.62,0.615225257,561.8463135,0.354793854,0.637146812,9.479467089
PER,1984,0.55257692,0.435885231,0.166369405,1.465843153,0.42506246,5985.0894,0.769973176,4.816573288,0.669603203,5747.3301,0.465485518,163.581323,0.408810677,0.399006603,6.577645615
PER,1971,NA,NA,NA,NA,NA,5328.0542,NA,6.801397705,NA,5593.8228,0.352979395,NA,NA,NA,5.043783293
PER,1981,0.525227568,0.375002054,0.157030355,1.471807826,0.321029014,6095.5786,0.720061403,5.344166694,0.633197477,6316.0151,0.440254289,146.1830185,0.414207398,0.38914034,6.206835168
PER,2016,0.972172395,0.941231305,0.380363402,1.572174843,0.91713713,10699.249,0.999,2.985427982,0.881344636,11657.543,0.632183544,580.678894,0.351488609,0.652725267,9.724246718
PER,1994,0.684133909,0.477598688,0.247003943,1.355464322,0.502352922,5016.0059,0.834581591,3.833355776,0.774058474,5242.7046,0.50799245,237.9704436,0.390986356,0.443527021,7.747596371
PER,2017,0.973449881,0.944112522,0.379964827,1.581381084,0.920220951,11017.814,0.999,2.93059252,0.881344636,11863.351,0.637323475,580.678894,0.351488609,0.658003414,9.803214933
PER,2009,0.950225559,0.904362436,0.341109761,1.463452344,0.830777079,7695.2339,0.999,2.995394679,0.836495709,8803.5449,0.596975955,452.8973389,0.380735931,0.614216182,9.140224793
PER,1993,0.664956034,0.461207535,0.237302561,1.363451049,0.483420577,5032.7773,0.824610945,4.011575102,0.772623291,4698.749,0.500296262,229.2155568,0.392756599,0.437145555,7.638815552
PER,1992,0.663298314,0.461414144,0.229594634,1.377644877,0.474041084,5165.0425,0.82186976,4.140487765,0.768894479,4502.0239,0.49588219,220.7827606,0.394529665,0.430855936,7.528264433
PER,1986,0.598609258,0.47550088,0.171179788,1.457684664,0.472504337,5961.6694,0.794305214,4.630088142,0.697937356,6124.6201,0.475208438,176.3159401,0.40522495,0.405585592,6.825004315
PER,2018,0.97488912,0.946652046,0.386568007,1.589104829,0.924589662,11323.46,0.999073405,2.880269624,0.887260039,12178.888,0.642616803,596.8233669,0.349507989,0.662045764,9.900013153
PER,1975,NA,NA,NA,NA,NA,5768.5288,NA,6.540804326,NA,6175.4448,0.368286989,NA,NA,NA,5.48841496
PER,2019,0.976031739,0.948687536,0.39211058,1.596667399,0.928066022,11631.987,0.999130524,2.852468441,0.891997803,12528.001,0.64703408,610.6389699,0.347859126,0.665401109,9.997001848
PER,1996,0.760006329,0.554148973,0.266909439,1.352464468,0.55075045,5154.4712,0.857308192,3.535416226,0.777792841,5708.3057,0.524804571,255.4082794,0.397401428,0.464510674,7.960634555
PER,2010,0.953310079,0.908805846,0.347911961,1.482885144,0.844608165,8135.73,0.999,3.029302769,0.843271014,9560.7227,0.60176758,459.6396179,0.378367615,0.621945011,9.224217242
PER,2008,0.947149709,0.899919311,0.334846984,1.444151835,0.816105441,7338.459,0.999,2.95757835,0.830138344,8795.6973,0.592726997,402.5861206,0.420639229,0.606583579,9.056514185
PER,1991,0.673175286,0.47447995,0.222749361,1.393188304,0.474841312,5364.3599,0.82282112,4.21382475,0.763471727,4587.0522,0.493667013,212.6602054,0.396305511,0.424656842,7.415591585
PER,1979,NA,NA,NA,NA,NA,5976.9453,NA,5.768365671,NA,6039.9438,0.416878488,NA,NA,NA,5.960802845
PER,1995,0.716488471,0.5070739,0.256789385,1.352463201,0.524399619,5074.4829,0.842460224,3.670066701,0.775496258,5606.104,0.516625506,250.8246613,0.397600403,0.450001675,7.854956886
PER,2007,0.942715287,0.893436548,0.328607469,1.420048443,0.795447196,6929.7134,0.999,2.931139247,0.823835403,8220.5547,0.587548931,364.6229553,0.415948067,0.599046001,8.973096629
PER,1978,NA,NA,NA,NA,NA,5937.3472,NA,5.957722416,NA,5836.7881,0.40501062,NA,NA,NA,5.840320032
PER,2003,0.927846395,0.855238232,0.316898224,1.361594598,0.748747045,5976.9424,0.999,2.961002174,0.802541395,6338.1528,0.56894437,291.2583313,0.326102524,0.560800975,8.630523505
PER,1997,0.802988702,0.611581782,0.278881324,1.353947945,0.570293323,5294.1929,0.869454739,3.404841064,0.777936105,5995.2109,0.533292685,259.7596436,0.417028008,0.479487609,8.063901764
PER,1977,NA,NA,NA,NA,NA,5924.645,NA,6.177100219,NA,6031.6675,0.391197978,NA,NA,NA,5.721528747
PER,2004,0.933541947,0.871216022,0.318015818,1.366504319,0.760377852,6119.9209,0.999,2.933113834,0.806993491,6635.7148,0.573325246,295.7591248,0.362269592,0.572405948,8.718206913
PER,1998,0.836614579,0.667283948,0.291517884,1.354509023,0.577686119,5419.2256,0.884153464,3.282372143,0.778680882,5858.8208,0.541163677,263.5240479,0.368870659,0.494947578,8.164103781
PER,2014,0.967123368,0.931345911,0.37111266,1.549883449,0.902253105,9973.0781,0.999,3.09165075,0.871019166,11080.601,0.621192383,571.3537598,0.353038864,0.642297318,9.564027754
PER,1987,0.636954397,0.496987969,0.183290883,1.456272489,0.487989006,6064.0176,0.805888542,4.543488502,0.714599869,6551.2085,0.479657904,183.0503263,0.403435845,0.40937413,6.947135139
PER,1976,NA,NA,NA,NA,NA,5864.2935,NA,6.39827192,NA,6140.8213,0.376924207,NA,NA,NA,5.603972589
PER,1990,0.681048586,0.490487934,0.213571027,1.410344768,0.479368459,5579.6533,0.827192617,4.269636028,0.755098189,4551.3823,0.491550968,204.8364774,0.398084095,0.418546968,7.301114438
PER,2005,0.936408613,0.8809115,0.318631094,1.381713047,0.767887384,6310.3862,0.999,2.921390728,0.811696539,7036.2002,0.577652482,321.3642883,0.343660622,0.584251199,8.80431059
PER,1989,0.681004473,0.504463425,0.20379097,1.429929186,0.487426669,5831.1401,0.825076733,4.339417927,0.743947806,4781.1387,0.488889488,197.3005828,0.399865374,0.415952277,7.184757035
PER,1970,NA,NA,NA,NA,NA,5230.4253,NA,6.878587164,NA,5513.9287,0.347250903,NA,NA,NA,4.937429513
PER,1980,0.504430956,0.345306731,0.153857502,1.466911818,0.28325583,6030.4878,0.699237527,5.564266885,0.620812487,6185.3535,0.428870651,140.8049734,0.41601096,0.385781431,6.082943978
PER,2006,0.938656839,0.88674957,0.32318823,1.399739763,0.777811841,6585.0776,0.999,2.921821529,0.81690774,7642.4473,0.582386282,332.9516296,0.400850868,0.591602265,8.88910507
PER,1988,0.667733775,0.508813246,0.193926963,1.449387169,0.493678364,6063.7417,0.818747504,4.440678064,0.730962988,6038.7295,0.484871453,190.0419324,0.401649305,0.413064683,7.066726592
PER,2015,0.969918514,0.936695114,0.375865865,1.561201548,0.910889261,10345.1,0.999,3.038733202,0.876385714,11326.789,0.626822427,580.678894,0.351488609,0.647490019,9.64552046
PER,2000,0.882261471,0.75941952,0.313883434,1.356460373,0.614152966,5662.3662,0.941362339,3.101114666,0.787733404,5912.6387,0.554488879,281.3525391,0.366790009,0.52737945,8.356820991
PER,1999,0.861938859,0.716743319,0.304053822,1.355398228,0.586206247,5543.4648,0.911214308,3.179302902,0.782068861,5836.4658,0.548319948,283.7833862,0.35231945,0.510906163,8.261633266
PER,2001,0.900476964,0.797120849,0.315217609,1.356623941,0.664942307,5748.0918,0.981921375,3.044029246,0.792573311,5866.2988,0.559560016,289.1746216,0.358507881,0.538292455,8.450053674
PER,2002,0.916622395,0.830192551,0.316419963,1.358874577,0.717477381,5858.2593,0.999,2.99885745,0.798207221,6128.6533,0.564417443,300.3886719,0.350919304,0.549431403,8.541295447
COL,2004,0.949703047,0.859825451,0.490864383,1.290703906,0.933161432,7917.1104,0.899188944,2.755516718,0.903071579,8278.9336,0.549623119,436.2626038,0.144390993,0.565697724,7.447362054
COL,2015,0.976071619,0.915587729,0.618261099,1.505641327,0.937197664,11588.383,0.958540301,2.188175862,0.974585452,12706.306,0.62257695,816.2349243,0.138427477,0.640413058,8.514918983
COL,2000,0.919550608,0.813106956,0.442737002,1.303941654,0.900799478,7832.7109,0.8396081,2.899761436,0.892516228,7728.8467,0.534096483,443.7294617,0.122979679,0.533444208,7.056763233
COL,2014,0.975263353,0.912727349,0.605755854,1.486034461,0.934222352,11200.031,0.954536752,2.230853612,0.967693717,12432.11,0.616606643,798.5012817,0.139518843,0.634059635,8.417962905
COL,1996,0.88590053,0.763216265,0.413069953,1.322442443,0.843410277,7596.084,0.832338644,3.11766358,0.893619349,8041.8569,0.511343882,639.5404663,0.325390472,0.514882439,6.659061053
COL,2010,0.971271983,0.900676867,0.554167888,1.388923317,0.945733703,9520.8203,0.93688378,2.432377892,0.939619006,10583.494,0.588696203,669.9735718,0.177862034,0.60927068,8.02875952
COL,2013,0.974677332,0.910689716,0.593649002,1.463541254,0.933970007,10786.021,0.948835007,2.274334141,0.9608022,12072.432,0.610257158,763.4537964,0.139891443,0.627769309,8.320485217
COL,1993,0.834096142,0.699864849,0.404796193,1.321652454,0.763317791,7127.6816,0.855478805,3.354559324,0.878902556,7501.3853,0.490159726,413.3030354,0.209746026,0.498812561,6.349217015
COL,1970,NA,NA,NA,NA,NA,4204.312,NA,5.103735323,NA,4575.8677,0.363144528,NA,NA,NA,3.87422993
COL,1971,NA,NA,NA,NA,NA,4332.103,NA,4.942643076,NA,4786.8057,0.371699435,NA,NA,NA,3.965977776
COL,2011,0.973077314,0.905657233,0.567651487,1.414767315,0.941114573,9944.2422,0.940005747,2.373503406,0.947110728,11321.616,0.596305933,685.7897339,0.159217625,0.61537545,8.125658249
COL,2012,0.974115569,0.908798513,0.580791012,1.439637727,0.936720206,10362.555,0.944926861,2.31992201,0.953950619,11655.655,0.60347706,734.4100342,0.148708248,0.621541455,8.222835272
COL,1992,0.81884337,0.679778105,0.404892121,1.321785292,0.749082948,7006.9004,0.864719023,3.39571278,0.871661018,7324.5015,0.485364086,400.3718086,0.212629611,0.493145045,6.243729277
COL,1995,0.870540371,0.744692603,0.404141701,1.322060842,0.815923638,7452.3232,0.838747356,3.199306777,0.89014005,8042.9902,0.503833796,528.7167969,0.383521805,0.510343828,6.556592614
COL,1997,0.898449504,0.779288767,0.420825136,1.320546254,0.865431014,7740.417,0.829526083,3.050186018,0.895528582,8174.5605,0.518517324,715.0958252,0.323359489,0.519461422,6.760038099
COL,2001,0.926316871,0.823803697,0.454787253,1.29811628,0.908510569,7826.0786,0.853038825,2.855180947,0.894048633,7700.2148,0.538141357,445.2722473,0.126873293,0.541330902,7.154669653
COL,1979,NA,NA,NA,NA,NA,5872.0171,NA,4.072487866,NA,6432.271,0.430516721,NA,NA,NA,4.792456233
COL,1982,0.760486261,0.607961297,0.343134503,1.323236067,0.659744864,6271.4448,0.809209104,3.724402508,0.786028657,6413.769,0.45093795,291.3482673,0.243046773,0.454557341,5.128939084
COL,2008,0.968318195,0.894056623,0.529891442,1.341183283,0.954038521,8869.2646,0.927570397,2.559258159,0.926741593,10069.786,0.573644016,633.4495239,0.214941654,0.594934681,7.834942253
COL,2009,0.969761166,0.896923472,0.541613422,1.364678984,0.950711895,9179.6992,0.931253162,2.49408271,0.93326073,10156.036,0.581207114,669.4593506,0.188093472,0.60205996,7.932040465
COL,1998,0.907355349,0.792542185,0.427662199,1.317226626,0.880553262,7833.6743,0.831944525,2.998101434,0.89463037,8027.6069,0.524504234,682.5999146,0.242719955,0.524081136,6.859790999
COL,2006,0.963076109,0.884139201,0.507895808,1.302797878,0.951380868,8240.9316,0.917647818,2.669845469,0.914132882,9118.6729,0.559745057,537.3215332,0.185761871,0.580936404,7.640608253
COL,1983,0.779901255,0.630911683,0.350322212,1.319789363,0.68557226,6319.8813,0.82407095,3.613527515,0.794639648,6334.0088,0.456979996,300.7582468,0.239876355,0.458000227,5.242697184
COL,1972,NA,NA,NA,NA,NA,4492.7622,NA,4.798600812,NA,5068.7349,0.380020932,NA,NA,NA,4.060309989
COL,1994,0.852429153,0.722913768,0.404698927,1.321432149,0.786805761,7279.7339,0.846801352,3.280485089,0.88449319,7790.1113,0.496648432,426.6519157,0.206891271,0.504545239,6.453467758
COL,2016,0.977029447,0.919292046,0.621346901,1.52123794,0.94172513,11928.637,0.961732345,2.148362446,0.980018442,12855.04,0.628126132,816.2349243,0.138427477,0.646830214,8.611784107
COL,2007,0.966294217,0.890305852,0.518506885,1.317715061,0.954491028,8537.3809,0.923474295,2.619602574,0.920038706,9720.3135,0.566189529,581.314209,0.199843597,0.587893829,7.737689608
COL,2019,0.980187927,0.929454773,0.6317552,1.538864087,0.951912292,12756.023,0.966693369,2.063850575,0.982046928,13488.549,0.643289988,859.5825906,0.136481147,0.660970129,8.950363187
COL,1978,NA,NA,NA,NA,NA,5677.0928,NA,4.172065643,NA,6313.9907,0.42338279,NA,NA,NA,4.682564114
COL,1975,NA,NA,NA,NA,NA,5075.5635,NA,4.465113981,NA,5657.6499,0.402618235,NA,NA,NA,4.362949459
COL,1980,0.71424901,0.552216353,0.327511671,1.326080124,0.600925213,6051.8643,0.769179394,3.961224005,0.766949175,6554.1343,0.437701335,273.4023414,0.249472489,0.446714356,4.903387897
COL,1981,0.737625049,0.580410104,0.335567663,1.325852512,0.630156976,6184.0508,0.790167757,3.841554088,0.777056634,6489.8237,0.444559076,282.2327026,0.246245519,0.45080008,5.015836143
COL,1984,0.796077437,0.64995579,0.357761641,1.317808682,0.708305362,6361.0107,0.839731083,3.513848062,0.803135322,6390.8525,0.462648723,310.4721504,0.23673436,0.461372668,5.356507878
COL,1977,NA,NA,NA,NA,NA,5465.9014,NA,4.266467546,NA,6025.0391,0.416102277,NA,NA,NA,4.574353907
COL,1976,NA,NA,NA,NA,NA,5272.4536,NA,4.362652795,NA,5863.5986,0.409355754,NA,NA,NA,4.467927063
COL,1991,0.813085614,0.670042281,0.404661465,1.321516467,0.7481411,6901.7202,0.871968539,3.378883859,0.863117308,7165.9253,0.483075579,387.8451678,0.215542027,0.487541949,6.13707182
COL,2002,0.933780681,0.834734567,0.466071117,1.293462793,0.915068487,7822.6704,0.867487849,2.815498667,0.89563924,7771.3735,0.54201227,431.2402344,0.110146341,0.549334232,7.252542557
COL,2005,0.957783501,0.874414984,0.498244285,1.294814267,0.944357218,8034.2949,0.909178867,2.715969131,0.908755819,8573.6201,0.554276418,484.6392517,0.170757713,0.574061415,7.543793631
COL,1989,0.821391619,0.674923805,0.395243617,1.319022687,0.759039462,6715.189,0.875901985,3.305013617,0.847839558,7012.6987,0.480392135,363.9554062,0.221453309,0.478684888,5.920069553
COL,1999,0.913630667,0.803028258,0.43526221,1.310089375,0.891393143,7823.7324,0.831894627,2.94843162,0.892607054,7569.1387,0.529444072,637.0257568,0.186193676,0.528741943,6.958691244
COL,2003,0.94140848,0.846172677,0.478238398,1.290041428,0.92250513,7844.6172,0.883850888,2.7844245,0.898591453,7955.5146,0.54571892,459.1125183,0.081739578,0.557455922,7.350322413
COL,2017,0.977979244,0.923120902,0.619409365,1.530801918,0.946355861,12221.332,0.961732345,2.110367462,0.980018442,12967.102,0.633302061,816.2349243,0.138427477,0.653311741,8.708235914
COL,2018,0.979202434,0.92660962,0.626108623,1.535394221,0.949433111,12489.197,0.964498382,2.07796843,0.981142224,13195.362,0.638705401,839.4067802,0.137371661,0.657464994,8.829187173
COL,1990,0.815383061,0.669061446,0.404764488,1.321491794,0.753624993,6813.0796,0.875041084,3.332950646,0.855792354,7156.5581,0.482074072,375.7104544,0.218483265,0.482002542,6.029195649
COL,1974,NA,NA,NA,NA,NA,4885.5977,NA,4.569434718,NA,5562.1182,0.395414727,NA,NA,NA,4.258783466
COL,1987,0.82124131,0.677751711,0.374766482,1.31732876,0.753525271,6553.1836,0.869683997,3.338965355,0.828896062,6834.9194,0.474267469,341.5371615,0.227479697,0.471841722,5.697090302
COL,1985,0.810335303,0.667106615,0.365534119,1.317061348,0.730234632,6401.2397,0.84928627,3.433026343,0.811022939,6468.77,0.467452064,320.499794,0.233620871,0.464789749,5.470314963
COL,1973,NA,NA,NA,NA,NA,4684.8462,NA,4.677266481,NA,5363.6606,0.387882091,NA,NA,NA,4.1576067
COL,1988,0.822549379,0.6771507,0.386260822,1.317901628,0.758410401,6632.9019,0.872556234,3.310000233,0.838450532,6936.3335,0.47762539,352.5681443,0.224452131,0.475281884,5.8090815
COL,1986,0.818880412,0.67689949,0.375225924,1.31715032,0.745920397,6477.1792,0.861140096,3.378288606,0.81940967,6746.2944,0.471129627,330.8513109,0.230535962,0.468364576,5.58432659
CRI,1989,0.970317779,0.908209837,0.483625902,1.686978234,0.972078909,7192.3457,0.772591705,3.194825427,0.888944427,7489.0425,0.516268207,458.416161,0.229680435,0.583657584,6.790180353
CRI,2000,0.961605171,0.919551531,0.511159656,1.452980576,0.972340291,9112.8945,0.919551187,2.250401478,0.930910669,9759.2002,0.581775769,648.7746582,0.188044243,0.612769985,7.617992196
CRI,1987,0.967221707,0.900333842,0.460560004,1.719472506,0.970884204,7133.6274,0.730619617,3.322041687,0.881003774,7255.0396,0.505870879,425.7584969,0.230020529,0.575904971,6.618752082
CRI,2001,0.965572955,0.925187094,0.522697527,1.424289851,0.974197554,9288.9795,0.927669536,2.132018911,0.937846382,9742.1924,0.589332412,633.5585327,0.223544273,0.618865358,7.688588435
CRI,1991,0.971483341,0.914801977,0.506184423,1.646282764,0.973393718,7324.0078,0.813662209,2.960811722,0.896979046,7527.1455,0.529750822,493.5788205,0.229340694,0.589707181,6.951588815
CRI,1971,NA,NA,NA,NA,NA,5592.0635,NA,4.257605452,NA,6106.9834,0.435262355,NA,NA,NA,5.028340352
CRI,1990,0.971586123,0.912817284,0.495655264,1.673166332,0.973257168,7255.5161,0.793213589,3.074781889,0.893216747,7521.5962,0.523620103,475.6726901,0.229510521,0.588139366,6.871833324
CRI,2019,0.990685761,0.959493758,0.620268813,1.347904856,0.989239247,14864.273,0.976276148,1.704549329,0.993198918,16130.805,0.671113982,1369.244919,0.229856841,0.696001888,9.074984269
CRI,1988,0.968563219,0.903624884,0.472495054,1.701808388,0.971018734,7142.0513,0.751602216,3.280017003,0.884588481,7305.9927,0.509618202,441.7856671,0.229850438,0.579549233,6.705533084
CRI,1999,0.95874992,0.914906712,0.50046045,1.480710033,0.970868224,8893.0332,0.909741919,2.364169298,0.923105281,9690.3711,0.573225881,627.4276733,0.190088081,0.609382821,7.546822262
CRI,2005,0.97459561,0.933401574,0.545591836,1.333051319,0.975530385,10015.522,0.948625434,1.962479604,0.960339749,10628.472,0.607003426,761.4721069,0.249982872,0.643859322,7.975075593
CRI,1972,NA,NA,NA,NA,NA,5782.0864,NA,3.974942121,NA,6392.4028,0.444750267,NA,NA,NA,5.134535751
CRI,1974,NA,NA,NA,NA,NA,6163.1123,NA,3.652766664,NA,6653.0464,0.453199494,NA,NA,NA,5.347026128
CRI,2002,0.967929536,0.927574395,0.525807843,1.397194171,0.974622979,9447.4102,0.93533128,2.068766681,0.944332383,9866.5928,0.593983564,721.5844727,0.220440159,0.625021372,7.759905446
CRI,1992,0.97040924,0.915798402,0.515458152,1.626964764,0.972976133,7480.6084,0.831857094,2.870081268,0.900630115,8034.9741,0.535456042,512.1590058,0.229170957,0.591279186,7.030775274
CRI,1984,0.96252505,0.891351326,0.440596096,1.790676951,0.970867539,7200.0098,0.67801986,3.460092278,0.87217666,7019.7612,0.495483461,381.0819949,0.230531331,0.567144916,6.3477539
