"","iso","year","country","gbdRegion","neoMR","postneoMR","age1_5MR","under5MR","neoDeaths","postneoDeaths","age1_5Deaths","under5Deaths","anc1_coverage","anc4_coverage","contraception","hospital_beds_per1000","ifd_coverage","ldi_pc","sanitation","tfr","water","gdp_pc","sdi","hexp_pc","hexp_frac_ooc","universal_coverage","education"
"2633","GIN",1978,"Guinea","Sub-Saharan Africa, West",72.800003,85.580002,153.78999,282.54999,15479,16793,26929,59201,NA,NA,NA,NA,NA,1409.8704,NA,6.786285735,NA,1522.5743,0.138918083,NA,NA,NA,0.857468091
"2634","GIN",1979,"Guinea","Sub-Saharan Africa, West",71.830002,84.32,150.69,278.17001,15641,16944,27009,59594,NA,NA,NA,NA,NA,1434.9132,NA,6.792666409,NA,1499.6139,0.140992077,NA,NA,NA,0.89589579
"2635","GIN",1980,"Guinea","Sub-Saharan Africa, West",70.889999,83.139999,147.73,273.98001,15825,17129,27129,60083,0.6804146,0.363525201,0.02982041,0.43576834,0.220865122,1462.9138,0.228794033,6.796206515,0.607256697,1538.9882,0.143253819,24.67979188,0.681218294,0.28497292,0.934892685
"2636","GIN",1981,"Guinea","Sub-Saharan Africa, West",69.879997,81.830002,144.72,269.57999,16003,17321,27290,60615,0.681740358,0.366893072,0.030058818,0.436277312,0.225346566,1479.0533,0.234982854,6.807219911,0.608084531,1504.1667,0.145011112,25.21083538,0.67908915,0.286061915,0.97490755
"2637","GIN",1982,"Guinea","Sub-Saharan Africa, West",68.889999,80.519997,141.66,265.14001,16186,17504,27470,61160,0.683110961,0.370387257,0.030250962,0.436346495,0.229753618,1491.0083,0.236578076,6.819127139,0.607968988,1503.8707,0.146566937,25.75330552,0.676952529,0.287154352,1.015967563
"2638","GIN",1983,"Guinea","Sub-Saharan Africa, West",67.839996,79.209999,138.59,260.63,16349,17692,27653,61694,0.683768356,0.373205864,0.030414142,0.436196694,0.234029908,1496.7579,0.238890641,6.826603606,0.609117824,1490.7859,0.148253411,26.30744818,0.674808495,0.288218081,1.058228254
"2639","GIN",1984,"Guinea","Sub-Saharan Africa, West",66.800003,77.839996,135.42,255.97,16510,17859,27827,62196,0.683493401,0.375232144,0.030548116,0.435804187,0.237721481,1497.0728,0.242679581,6.833382515,0.610570793,1479.0179,0.149966615,26.87351452,0.672657111,0.289239445,1.101724625
"2640","GIN",1985,"Guinea","Sub-Saharan Africa, West",65.830002,76.410004,132.32001,251.38,16689,18002,27976,62666,0.683639008,0.377788609,0.030798307,0.435501455,0.241581967,1498.6816,0.244567471,6.837395652,0.610212481,1497.4352,0.151761106,27.45176109,0.670498445,0.290298846,1.146495287
"2641","GIN",1986,"Guinea","Sub-Saharan Africa, West",64.75,75.029999,129.14999,246.64999,16846,18162,28110,63118,0.683874563,0.380489585,0.030899167,0.43496081,0.245696504,1497.7871,0.246827873,6.834346378,0.61164814,1493.4437,0.153875479,28.04245,0.668332562,0.291360661,1.192676797
"2642","GIN",1987,"Guinea","Sub-Saharan Africa, West",63.68,73.660004,125.94,241.89,17013,18326,28224,63563,0.683489914,0.382848449,0.030918492,0.434497504,0.249767859,1497.9991,0.246816705,6.832626146,0.61353839,1499.6854,0.15608326,28.64584896,0.666159531,0.292415868,1.240133708
"2643","GIN",1988,"Guinea","Sub-Saharan Africa, West",62.5,72.209999,122.69,236.92,17162,18496,28321,63979,0.682681973,0.385676961,0.031786453,0.434424008,0.253925248,1504.8414,0.245077343,6.837498324,0.61449631,1540.59,0.158052713,29.26223146,0.663979421,0.293551704,1.289495856
"2644","GIN",1989,"Guinea","Sub-Saharan Africa, West",61.459999,70.709999,119.37,231.92999,17348,18636,28411,64395,0.681626495,0.389512417,0.032518698,0.43125439,0.258578488,1512.5186,0.245560151,6.833626915,0.617361087,1546.9847,0.160313026,29.89187688,0.661792302,0.294746949,1.341250728
"2645","GIN",1990,"Guinea","Sub-Saharan Africa, West",60.310001,69.190002,116.04,226.82001,17507,18786,28491,64785,0.681249144,0.394116636,0.032804242,0.427782078,0.2635704,1514.7747,0.248411437,6.809825002,0.619695482,1521.9048,0.163671057,30.53507059,0.659598245,0.295899235,1.40386592
"2646","GIN",1991,"Guinea","Sub-Saharan Africa, West",59.119999,67.620003,112.57,221.5,17643,18913,28558,65114,0.681244151,0.399050786,0.033098503,0.421763398,0.268321928,1512.4679,0.250388815,6.768497422,0.621567243,1495.1013,0.167739518,31.19210412,0.657397324,0.300750178,1.468997562
"2647","GIN",1992,"Guinea","Sub-Saharan Africa, West",58.009998,66.050003,109.16,216.25999,17781,19008,28589,65377,0.682301372,0.404776096,0.033060065,0.415303731,0.272780441,1497.6975,0.250271813,6.71938639,0.621038164,1425.6448,0.171691277,31.86327526,0.655189611,0.305681036,1.528297362
"2648","GIN",1993,"Guinea","Sub-Saharan Africa, West",56.799999,64.449997,105.58,210.75,17864,19083,28589,65536,0.685147575,0.411504926,0.036509201,0.408902077,0.277620599,1481.6365,0.248844611,6.67430542,0.620487002,1410.724,0.175435367,32.54888822,0.652975181,0.310693131,1.587215959
"2649","GIN",1994,"Guinea","Sub-Saharan Africa, West",55.599998,62.889999,102.2,205.44,17911,19117,28519,65547,0.691345283,0.420422138,0.039039524,0.402542043,0.283058548,1466.0042,0.251943704,6.630720589,0.623321762,1405.0753,0.179199387,33.24925375,0.650754111,0.315787808,1.652938959
"2650","GIN",1995,"Guinea","Sub-Saharan Africa, West",54.41,61.310001,98.980003,200.24001,17917,19105,28408,65431,0.702519444,0.432667652,0.041789798,0.396627592,0.28915565,1454.4448,0.254078048,6.565784748,0.625612777,1420.0822,0.183861477,43.43461609,0.602530823,0.320966437,1.721153559
"2651","GIN",1996,"Guinea","Sub-Saharan Africa, West",53.299999,59.93,95.639999,195.14999,17899,19071,28274,65244,0.718849903,0.446976309,0.043744476,0.39165457,0.294579199,1453.1051,0.254735679,6.47093919,0.625947387,1468.5555,0.189679206,39.05848694,0.710445023,0.323942663,1.777682414
